timestamp,memory.used,memory.total,memory.free,utilization.gpu,utilization.memory,power.draw,temperature.gpu,clocks.current.sm,clocks.current.memory,t_unix
2026/06/01 20:57:05.328,1,143771,143156,0,0,121.90,40,1980,3201,1780347425.4113734
2026/06/01 20:57:36.468,4,143771,143153,0,0,78.27,39,345,3201,1780347456.5263398
2026/06/01 20:57:37.075,4,143771,143153,0,0,78.30,39,345,3201,1780347457.1329916
2026/06/01 20:57:37.681,4,143771,143153,0,0,78.24,39,345,3201,1780347457.739796
2026/06/01 20:57:38.288,4,143771,143153,0,0,78.23,39,345,3201,1780347458.3462644
2026/06/01 20:57:38.895,4,143771,143153,0,0,78.27,39,345,3201,1780347458.9530025
2026/06/01 20:57:39.501,4,143771,143153,0,0,78.25,39,345,3201,1780347459.5602694
2026/06/01 20:57:40.109,4,143771,143153,0,0,78.26,39,345,3201,1780347460.1831799
2026/06/01 20:57:40.733,4,143771,143153,0,0,78.30,39,345,3201,1780347460.7924705
2026/06/01 20:57:41.352,4,143771,143153,0,0,78.20,39,345,3201,1780347461.4163456
2026/06/01 20:57:42.043,4,143771,143153,0,0,78.21,39,345,3201,1780347462.2242835
2026/06/01 20:57:42.785,4,143771,143153,0,0,78.27,39,345,3201,1780347462.8505597
2026/06/01 20:57:43.414,4,143771,143153,0,0,78.33,39,345,3201,1780347463.479221
2026/06/01 20:57:44.048,4,143771,143153,0,0,78.34,39,345,3201,1780347464.1167092
2026/06/01 20:57:44.685,4,143771,143153,0,0,78.29,38,345,3201,1780347464.7524264
2026/06/01 20:57:45.322,4,143771,143153,0,0,78.22,38,345,3201,1780347465.389384
2026/06/01 20:57:45.988,22,143771,143135,0,0,79.57,38,1980,3201,1780347466.0938716
2026/06/01 20:57:46.658,692,143771,142465,0,0,108.12,40,1980,3201,1780347466.7222614
2026/06/01 20:57:47.287,59104,143771,84053,12,0,121.15,40,1980,3201,1780347467.3522706
2026/06/01 20:57:47.917,59104,143771,84053,12,0,122.32,40,1980,3201,1780347467.9820287
2026/06/01 20:57:48.547,59104,143771,84053,10,0,122.28,40,1980,3201,1780347468.6120064
2026/06/01 20:57:49.177,59104,143771,84053,10,0,122.18,40,1980,3201,1780347469.2424161
2026/06/01 20:57:49.808,59104,143771,84053,10,0,122.19,40,1980,3201,1780347469.8724518
2026/06/01 20:57:50.437,59104,143771,84053,10,0,122.18,40,1980,3201,1780347470.5017285
2026/06/01 20:57:51.066,59104,143771,84053,12,0,122.21,40,1980,3201,1780347471.1317585
2026/06/01 20:57:51.697,59104,143771,84053,8,0,122.35,40,1980,3201,1780347471.7631857
2026/06/01 20:57:52.328,59104,143771,84053,12,0,122.38,40,1980,3201,1780347472.3926728
2026/06/01 20:57:52.956,59104,143771,84053,12,0,122.45,40,1980,3201,1780347473.0214853
2026/06/01 20:57:53.586,59104,143771,84053,12,0,122.46,40,1980,3201,1780347473.6511974
2026/06/01 20:57:54.215,59104,143771,84053,12,0,122.46,40,1980,3201,1780347474.279919
2026/06/01 20:57:54.844,59104,143771,84053,12,0,122.35,40,1980,3201,1780347474.9091222
2026/06/01 20:57:55.472,59104,143771,84053,5,0,122.34,40,1980,3201,1780347475.537511
2026/06/01 20:57:56.101,59104,143771,84053,10,0,122.33,40,1980,3201,1780347476.1657631
2026/06/01 20:57:56.729,59104,143771,84053,12,0,122.39,40,1980,3201,1780347476.7944145
2026/06/01 20:57:57.358,59104,143771,84053,10,0,122.47,40,1980,3201,1780347477.4232352
2026/06/01 20:57:57.986,59104,143771,84053,8,0,122.29,40,1980,3201,1780347478.051453
2026/06/01 20:57:58.615,59104,143771,84053,10,0,122.30,40,1980,3201,1780347478.680048
2026/06/01 20:57:59.244,59104,143771,84053,12,0,122.31,40,1980,3201,1780347479.3086927
2026/06/01 20:57:59.872,122008,143771,21149,0,0,127.19,40,1980,3201,1780347479.9376779
2026/06/01 20:58:00.501,122058,143771,21099,0,0,126.73,40,1980,3201,1780347480.5667675
2026/06/01 20:58:01.134,122064,143771,21093,8,2,128.59,40,1980,3201,1780347481.199773
2026/06/01 20:58:01.765,122076,143771,21081,1,0,133.05,40,1980,3201,1780347481.8325582
2026/06/01 20:58:02.471,122080,143771,21077,0,0,125.32,40,1980,3201,1780347482.5480034
